Year,Month,Day,Hour,GHI,DNI,DIF,AP,RH,WS,WD
2013,10,18,10,219.3,622,63.45,911,27.19,2.399,74.7
2013,10,18,11,380.4,754.4,82.2,911,22.17,1.419,73.79
2013,10,18,12,509.5,820,92.3,911,19.95,1.531,208.3
2013,10,18,13,595.6,861,95.8,911,19.11,2.531,218.2
2013,10,18,14,625.8,872,98.4,911,18.11,2.218,231.4
2013,10,18,15,599.1,865,97.1,910,16.73,1.808,263.3
2013,10,18,16,521.1,838,94.5,909,15.45,2.019,226.4
2013,10,18,17,397.1,774,90.2,909,14.27,2.183,233
2013,10,18,18,165.3,290.5,83.4,909,15.31,2.067,226.3
2013,10,18,19,56.67,106.6,46.27,909,16.96,2.115,240.8
2013,10,18,20,0,0,0,909,19.77,0.745,258.1
2013,10,18,21,0,0,0,910,22.17,1.298,352.9
2013,10,18,22,0,0,0,910,22.24,2.119,356.6
2013,10,18,23,0,0,0,910,23.34,2.137,54.37
2013,10,19,00,0,0,0,910,24.42,2.918,76.15
2013,10,19,01,0,0,0,910,25.23,3.254,75.64
2013,10,19,02,0,0,0,910,25.93,3.166,74.29
2013,10,19,03,0,0,0,910,26.39,2.596,72.54
2013,10,19,04,0,0,0,909,25.73,2.792,84.1
2013,10,19,05,0,0,0,909,24.5,1.634,90.9
2013,10,19,06,0,0,0,909,21.45,2.43,69.88
2013,10,19,07,0,0,0,910,19.5,2.384,69.65
2013,10,19,08,0,0,0,910,23.27,1.921,74.08
2013,10,19,09,19.82,0,19.81,910,25.15,2.975,68.54
2013,10,19,10,99.5,49.05,86.3,910,24.35,1.682,74.54
2013,10,19,11,234.5,150.3,174.9,911,16.91,2.776,114.2
2013,10,19,12,392.3,308.8,237,910,14.87,2.663,115.4
2013,10,19,13,403.6,202.6,287.2,910,13.84,2.727,135
2013,10,19,14,476.7,200.4,356.5,910,13.3,2.997,135
2013,10,19,15,395.9,83.2,348.4,909,13.56,2.333,148.2
2013,10,19,16,399.3,185.7,304.8,908,13.28,1.518,202.6
2013,10,19,17,268.7,80.3,236.3,908,14.12,2.163,234.7
2013,10,19,18,163.5,50.95,153.5,908,15.16,1.975,256.4
2013,10,19,19,64.01,40.57,58.66,908,15.72,1.283,250.3
2013,10,19,20,0,0,0,908,19.26,0.156,287.9
2013,10,19,21,0,0,0,909,20.8,0.869,35.87
2013,10,19,22,0,0,0,909,21.53,1.536,46.13
2013,10,19,23,0,0,0,909,22.79,1.722,60.41
2013,10,20,00,0,0,0,909,23.35,1.791,69.28
2013,10,20,01,0,0,0,908,25.1,2.172,70.4
2013,10,20,02,0,0,0,908,27.49,2.152,73.14
2013,10,20,03,0,0,0,908,28.9,2.223,70.36
2013,10,20,04,0,0,0,907,29.65,2.581,69.91
2013,10,20,05,0,0,0,907,30.52,2.91,71.46
2013,10,20,06,0,0,0,907,30.92,2.985,71.86
2013,10,20,07,0,0,0,906,30.65,3.246,71.87
2013,10,20,08,0,0,0,906,30.03,3.31,73.13
2013,10,20,09,35.84,46.14,29.87,906,29.43,2.792,70.74
2013,10,20,10,188.9,393.4,91.8,907,26.56,2.392,89.8
2013,10,20,11,349.1,574,126.6,907,23.01,3.177,108.3
2013,10,20,12,479.7,659.8,149.9,907,19.02,2.194,123.7
2013,10,20,13,552.1,645,184.2,906,17.15,1.996,132.1
2013,10,20,14,518.7,506.1,217.6,906,18.07,1.94,207.9
2013,10,20,15,489,377.6,275.8,905,18.72,2.247,215.5
2013,10,20,16,376.8,337.6,206.6,904,19.4,2.563,241.1
2013,10,20,17,251.4,220.5,170.6,903,20.66,2.558,240.6
2013,10,20,18,183.9,171.2,136.8,903,20.73,3.653,262.8
2013,10,20,19,17.75,0,17.75,903,21.99,2.87,270
2013,10,20,20,0,0,0,904,24.44,2.046,309.8
2013,10,20,21,0,0,0,904,23.94,2.277,299.4
2013,10,20,22,0,0,0,904,24.68,1.41,31.78
2013,10,20,23,0,0,0,904,26.33,2.453,73.77
2013,10,21,00,0,0,0,904,34.01,2.073,80.7
2013,10,21,01,0,0,0,903,33.27,2.095,99.9
2013,10,21,02,0,0,0,903,31.08,2.454,96.6
2013,10,21,03,0,0,0,903,29.86,2.434,96.7
2013,10,21,04,0,0,0,903,26.63,2.437,77.86
2013,10,21,05,0,0,0,902,23.1,3.827,75.28
2013,10,21,06,0,0,0,902,20.16,3.979,80.9
2013,10,21,07,0,0,0,903,19.7,4.248,80.4
2013,10,21,08,0,0,0,903,18.97,3.511,94.1
2013,10,21,09,49.42,265.4,20.98,903,18.3,4.826,83
2013,10,21,10,221.6,708.5,53.8,904,17.11,5.388,79.26
2013,10,21,11,385.4,837,65.55,904,13.95,4.86,79.57
2013,10,21,12,503.9,839,89.1,905,19.7,3.925,138
2013,10,21,13,585.3,865,95.9,905,19.64,3.204,157.6
2013,10,21,14,617.6,888,93.9,905,16.64,2.523,153.7
2013,10,21,15,595.1,897,88,905,13.04,2.504,180.8
2013,10,21,16,516,881,81.1,904,9.32,2.088,108.2
2013,10,21,17,386,825,72.13,904,6.589,1.337,200.8
2013,10,21,18,222,685.3,61.17,904,5.862,1.18,136.2
2013,10,21,19,54.36,268.2,26.59,904,7.456,0.652,333.1
2013,10,21,20,0,0,0,904,10.54,1.135,75.74
2013,10,21,21,0,0,0,904,12.71,1.598,69.52
2013,10,21,22,0,0,0,905,12.84,2.919,79.49
2013,10,21,23,0,0,0,905,15.3,2.695,81.6
2013,10,22,00,0,0,0,906,18.17,2.348,70.19
2013,10,22,01,0,0,0,905,19.67,2.326,61.91
2013,10,22,02,0,0,0,905,19.95,2.052,60.88
2013,10,22,03,0,0,0,905,18.63,2.153,65.85
2013,10,22,04,0,0,0,905,19.13,2.463,71.31
2013,10,22,05,0,0,0,904,17.93,2.488,70.28
2013,10,22,06,0,0,0,904,17.48,2.685,70.72
2013,10,22,07,0,0,0,904,15.37,3.453,75.37
2013,10,22,08,0,0,0,904,14.84,3.428,80.8
2013,10,22,09,33.51,53.25,27.1,904,16.45,2.398,76.19
2013,10,22,10,186.4,393.2,92.1,905,16.84,1.184,94.1
2013,10,22,11,350.6,597.4,123.8,905,14.61,2.394,124
2013,10,22,12,481.7,702.5,137,905,14.65,2.459,123.8
2013,10,22,13,566.2,749.5,145.6,905,12.54,2.151,133.4
2013,10,22,14,590.3,737.5,159,904,9.98,1.514,204.8
2013,10,22,15,550.9,658.6,182,904,11.38,2.413,223.1
2013,10,22,16,468.4,616.6,167,904,14.66,2.673,242.4
2013,10,22,17,348.2,558.9,138.2,903,16.04,3.173,253.4
2013,10,22,18,194.4,401,100.1,903,16.34,1.957,214.2
2013,10,22,19,40.07,58.29,33.41,903,18.63,0.872,179.9
2013,10,22,20,0,0,0,903,22.82,0.67,60.78
2013,10,22,21,0,0,0,904,23.96,1.881,62.53
2013,10,22,22,0,0,0,904,24.02,2.419,75.02
2013,10,22,23,0,0,0,904,24.49,2.666,73.86
2013,10,23,00,0,0,0,904,24.66,2.909,72.08
2013,10,23,01,0,0,0,904,25.52,2.506,64.2
2013,10,23,02,0,0,0,904,24.67,2.917,64.69
2013,10,23,03,0,0,0,904,24.1,2.632,63.38
2013,10,23,04,0,0,0,904,21.87,2.481,64.19
2013,10,23,05,0,0,0,904,21.25,2.511,69.51
2013,10,23,06,0,0,0,904,21.58,2.758,58.16
2013,10,23,07,0,0,0,904,22.85,2.163,56.53
2013,10,23,08,0,0,0,904,23.24,2.386,56.39
2013,10,23,09,34.45,49.58,28.73,904,24.9,2.008,60.18
2013,10,23,10,170.3,319.9,94,905,22.78,1.616,60.48
2013,10,23,11,332.5,530.6,133.2,905,21.24,1.689,81.3
2013,10,23,12,461.7,641.4,150,905,20.84,1.753,157.3
2013,10,23,13,548.2,691.7,163.4,905,19.61,1.792,144.2
2013,10,23,14,583.7,649.7,206.9,904,18.07,1.945,137.2
2013,10,23,15,493.4,472.3,230.5,903,15.87,1.78,169
2013,10,23,16,410.9,305.2,264.8,903,14.99,1.929,138.5
2013,10,23,17,288.1,302.1,182.1,902,14.58,1.624,179.8
2013,10,23,18,231.9,484,122,902,14.35,1.339,172.2
2013,10,23,19,47.86,109.5,36.09,902,15.93,0.878,213.8
2013,10,23,20,0,0,0,902,21.73,0.412,309
2013,10,23,21,0,0,0,902,23.19,1.405,50.25
2013,10,23,22,0,0,0,903,24.04,2.114,69.57
2013,10,23,23,0,0,0,903,23.04,2.55,71.9
2013,10,24,00,0,0,0,903,23.09,2.474,68.21
2013,10,24,01,0,0,0,903,23.02,2.091,65.24
2013,10,24,02,0,0,0,902,22.74,2.096,59.88
2013,10,24,03,0,0,0,903,23.73,2.129,58.53
2013,10,24,04,0,0,0,902,23.71,3.054,74.15
2013,10,24,05,0,0,0,902,23.87,2.716,70.21
2013,10,24,06,0,0,0,902,23.83,3.054,84.3
2013,10,24,07,0,0,0,902,24.75,2.742,95.8
2013,10,24,08,0,0,0,903,24.1,0.98,139.5
2013,10,24,09,33,72.62,24.98,903,27.9,1.288,65.95
2013,10,24,10,179.1,416.1,83.5,904,26,1.394,185
2013,10,24,11,336.7,597.1,115.3,905,22.26,4.029,273.5
2013,10,24,12,463.6,685.9,133.4,905,18.82,4.126,273.5
2013,10,24,13,544.3,726.2,143.8,905,16.31,3.578,272.6
2013,10,24,14,574.2,744.8,146,905,14.96,3.405,262.4
2013,10,24,15,544.3,717.3,149.7,904,14.78,3.531,261.7
2013,10,24,16,465.5,676.9,141.6,904,14.69,3.162,258.6
2013,10,24,17,343.2,606.6,121.2,904,13.68,2.319,268.3
2013,10,24,18,111.4,143.7,74.24,904,14.25,2.712,260.9
2013,10,24,19,22.55,0,22.55,904,16.34,2.085,264
2013,10,24,20,0,0,0,905,18.91,1.272,352.5
2013,10,24,21,0,0,0,905,19.21,1.229,48.94
2013,10,24,22,0,0,0,905,20.05,1.378,52.35
2013,10,24,23,0,0,0,905,21.43,2.124,58.64
2013,10,25,00,0,0,0,906,24.38,2.512,72.97
2013,10,25,01,0,0,0,906,23.75,2.701,80.8
2013,10,25,02,0,0,0,906,23.95,2.666,64.24
2013,10,25,03,0,0,0,906,26.52,2.644,56.98
2013,10,25,04,0,0,0,905,28.72,2.058,64.12
2013,10,25,05,0,0,0,905,29.77,2.221,69.17
2013,10,25,06,0,0,0,905,29.53,2.579,78.53
2013,10,25,07,0,0,0,905,28.59,2.499,68.63
2013,10,25,08,0,0,0,905,30.33,2.095,70.56
2013,10,25,09,26.44,19.2,24.17,906,32.66,2.006,57.83
2013,10,25,10,161.8,296.9,93.1,906,28.83,1.359,39.94
2013,10,25,11,321.6,516.8,131.8,907,18.27,2.524,309
2013,10,25,12,446,616.8,152,907,13.78,1.647,323.4
2013,10,25,13,533.6,677.1,163.4,906,12.47,1.74,273
2013,10,25,14,566.7,710.1,162,906,11.94,2.357,268.5
2013,10,25,15,536.4,689.6,160.3,905,11.66,2.985,270.8
2013,10,25,16,461.4,657.3,150.2,905,11.85,2.867,275
2013,10,25,17,259.1,346,127,904,11.97,3.201,267
2013,10,25,18,85.4,0,85.3,904,12.92,4.017,261.4
2013,10,25,19,22.68,0,22.67,904,13.82,3.187,264.2
2013,10,25,20,0,0,0,904,15.26,1.025,300.3
2013,10,25,21,0,0,0,904,17.09,0.785,41.61
2013,10,25,22,0,0,0,904,17.52,1.264,37.32
2013,10,25,23,0,0,0,905,18.15,1.5,59.42
2013,10,26,00,0,0,0,905,20.11,1.724,52.98
2013,10,26,01,0,0,0,904,23.16,1.966,66.67
2013,10,26,02,0,0,0,905,21.79,3.342,98.1
2013,10,26,03,0,0,0,905,20.84,4.231,97.3
2013,10,26,04,0,0,0,905,20.15,3.542,96.6
2013,10,26,05,0,0,0,904,20.64,2.967,86.6
2013,10,26,06,0,0,0,904,21.36,2.689,69.62
2013,10,26,07,0,0,0,904,23.43,2.253,59.06
2013,10,26,08,0,0,0,905,24.48,2.266,59.7
2013,10,26,09,22.62,25.34,19.68,905,25.08,2.352,73.43
2013,10,26,10,161.9,374.9,77.54,905,19.59,2.582,95.3
2013,10,26,11,324.6,604.2,105.9,906,16.09,2.718,126.8
2013,10,26,12,451.2,695.4,122.6,906,14.22,3.183,137.7
2013,10,26,13,529.3,731.1,133.1,905,13.75,2.975,140.6
2013,10,26,14,556.4,735.9,140.6,905,13.7,2.192,139.7
2013,10,26,15,528.8,713.7,143.4,904,13.7,1.843,196.5
2013,10,26,16,447.2,672,132.2,904,14.28,2.664,256.7
2013,10,26,17,324.2,588.7,114.3,903,14.71,3.469,264.5
2013,10,26,18,168.4,387.5,84.1,903,15.3,4.38,267.5
2013,10,26,19,28.08,47.69,23.18,903,16.88,3.594,265.5
2013,10,26,20,0,0,0,903,19.99,1.426,307
2013,10,26,21,0,0,0,904,20.5,1.345,352.5
2013,10,26,22,0,0,0,903,22.07,1.458,69.2
2013,10,26,23,0,0,0,903,22.28,1.982,65.97
2013,10,27,00,0,0,0,903,30.8,1.881,62.72
2013,10,27,01,0,0,0,903,33.91,1.525,59.32
2013,10,27,02,0,0,0,903,29.2,1.259,75.93
2013,10,27,03,0,0,0,902,29.19,1.998,79.57
2013,10,27,04,0,0,0,902,31.76,1.912,67.5
2013,10,27,05,0,0,0,902,31.96,2.331,68.19
2013,10,27,06,0,0,0,902,32.01,2.569,64.75
2013,10,27,07,0,0,0,902,35,1.974,73.79
2013,10,27,08,0,0,0,902,32.19,2.582,76.82
2013,10,27,09,26.98,100.9,16.84,902,32.62,2.047,58.43
2013,10,27,10,175.4,547.7,57.29,903,28.48,2.482,90.1
2013,10,27,11,332.7,722,75.07,903,23.44,4.397,118.4
2013,10,27,12,457.3,796.2,85,903,21.79,4.16,133.7
2013,10,27,13,540.3,845,86.4,903,21.38,4.443,134.2
2013,10,27,14,567.3,853,89.3,902,20.56,4.012,128.1
2013,10,27,15,522.3,796.6,96.3,902,20.35,3.048,149.9
2013,10,27,16,454,784.1,91,901,20.44,2.327,170.1
2013,10,27,17,333.1,718.9,80.5,901,20.97,2.422,183.9
2013,10,27,18,174.8,549.7,60.61,901,21.44,1.803,161.8
2013,10,27,19,28.81,104.5,18.91,901,24.04,1.127,181.6
2013,10,27,20,0,0,0,901,29.04,0.557,135.6
2013,10,27,21,0,0,0,902,31.11,1.734,58.47
2013,10,27,22,0,0,0,902,32.73,2.311,64.71
2013,10,27,23,0,0,0,902,33.87,2.404,70.74
2013,10,28,00,0,0,0,902,35.52,2.458,67.46
2013,10,28,01,0,0,0,902,38.28,1.86,44.28
2013,10,28,02,0,0,0,902,38.07,1.523,54.49
2013,10,28,03,0,0,0,903,38.9,2.454,66.32
2013,10,28,04,0,0,0,903,37.89,2.718,75.45
2013,10,28,05,0,0,0,903,38.85,2.717,73.87
2013,10,28,06,0,0,0,903,37.54,2.374,70.72
2013,10,28,07,0,0,0,903,36.16,2.198,62.68
2013,10,28,08,0,0,0,903,35.75,2.446,66.74
2013,10,28,09,26.05,120,14.8,903,35.42,2.727,83.3
2013,10,28,10,175.4,588.2,51.5,904,31.65,1.815,63
2013,10,28,11,330.4,744.5,68.13,904,26.44,1.109,293
2013,10,28,12,455.7,827,72.78,905,24.33,3.774,275.5
2013,10,28,13,538,867,76.57,905,21.45,5.254,270.5
2013,10,28,14,565.2,872,80.9,904,19.94,5.795,268.5
2013,10,28,15,534.3,846,85.5,904,19.76,5.151,264.8
2013,10,28,16,446.6,776.8,90,903,19.81,4.488,267.9
2013,10,28,17,320.7,686.6,83,903,19.73,4.714,259.3
2013,10,28,18,170.6,546.3,59.96,903,19.71,5.056,265
2013,10,28,19,27.24,111,17.38,904,20.73,3.904,263.9
2013,10,28,20,0,0,0,904,23.68,1.394,318
2013,10,28,21,0,0,0,905,24.62,1.562,38.32
2013,10,28,22,0,0,0,905,25.1,1.902,55.82
2013,10,28,23,0,0,0,905,28.53,2.973,70.32
2013,10,29,00,0,0,0,906,35.31,2.73,69.88
2013,10,29,01,0,0,0,906,36.51,2.254,59.15
2013,10,29,02,0,0,0,906,36.58,2.201,67.76
2013,10,29,03,0,0,0,905,35.61,2.43,73.57
2013,10,29,04,0,0,0,905,35.97,1.933,67.01
2013,10,29,05,0,0,0,905,35.56,1.946,66.33
2013,10,29,06,0,0,0,905,35.98,1.697,60.02
2013,10,29,07,0,0,0,905,37.33,1.9,61.62
2013,10,29,08,0,0,0,905,36.38,2.42,64.88
2013,10,29,09,25.87,52.69,21.03,905,34.02,2.549,71.59
2013,10,29,10,168.1,401.1,86,906,30.79,2.355,75.87
2013,10,29,11,280.9,443.4,126.5,906,25.62,2.04,144.9
2013,10,29,12,385.6,463.9,176.3,906,23.61,1.345,230.4
2013,10,29,13,535.9,561.3,237.9,906,21.43,1.929,274.2
2013,10,29,14,421.7,360,223.5,905,20.14,2.084,278.3
2013,10,29,15,398.3,206.8,289.4,904,19.49,2.491,270.3
2013,10,29,16,282.8,58.59,255.9,904,19.96,2.687,270.3
2013,10,29,17,159.1,0,158.7,904,20.61,3.92,269.4
2013,10,29,18,77.07,0,77.07,904,20.7,4.226,279.3
2013,10,29,19,15.82,0,15.82,904,21.92,2.966,283.8
2013,10,29,20,0,0,0,904,24.73,0.604,334.3
2013,10,29,21,0,0,0,905,25.81,1.138,43.93
2013,10,29,22,0,0,0,904,26.33,1.367,53.63
2013,10,29,23,0,0,0,905,31.33,2.28,72.99
2013,10,30,00,0,0,0,905,35.22,2.755,65.68
2013,10,30,01,0,0,0,905,36.09,2.652,68.92
2013,10,30,02,0,0,0,904,35.7,2.362,64.16
2013,10,30,03,0,0,0,904,35.91,2.148,69.23
2013,10,30,04,0,0,0,904,35.03,2.396,71.82
2013,10,30,05,0,0,0,904,34.57,2.298,69.8
2013,10,30,06,0,0,0,905,35.84,1.701,61.16
2013,10,30,07,0,0,0,905,38.38,1.831,64.97
2013,10,30,08,0,0,0,905,38.96,2.291,90.7
2013,10,30,09,18.4,8.16,17.6,906,42.41,2.783,91.5
2013,10,30,10,148.5,310.3,84.3,907,40.2,2.552,91.2
2013,10,30,11,266.7,461.6,108.6,907,35.65,2.383,119
2013,10,30,12,414,613.1,136.3,907,31.15,1.053,170.7
2013,10,30,13,477.9,618.2,153.7,907,29.13,1.393,214.3
2013,10,30,14,538.8,739.2,135.3,907,27.62,1.911,262.5
2013,10,30,15,507.1,717.7,133.4,906,25.72,2.434,260.1
2013,10,30,16,422.2,647.5,130.9,906,26.07,2.774,263.9
2013,10,30,17,295.2,529.7,116.2,905,25.97,2.787,269.8
2013,10,30,18,144.7,331,78.59,905,26.22,2.614,275.4
2013,10,30,19,20.14,20.33,18.23,905,28.42,1.862,259.7
2013,10,30,20,0,0,0,906,32.6,0.177,48.04
2013,10,30,21,0,0,0,906,33.59,1.422,55.12
2013,10,30,22,0,0,0,906,36.24,2.083,74.03
2013,10,30,23,0,0,0,906,37.35,2.398,75.48
2013,10,31,00,0,0,0,906,37.55,2.629,73.79
2013,10,31,01,0,0,0,905,37.03,1.948,68.63
2013,10,31,02,0,0,0,905,38.07,1.786,61.06
2013,10,31,03,0,0,0,905,39.28,1.926,62.32
2013,10,31,04,0,0,0,905,40.28,2.768,61.62
2013,10,31,05,0,0,0,905,39.87,2.449,68.83
2013,10,31,06,0,0,0,905,39.4,2.46,73.6
2013,10,31,07,0,0,0,905,39.04,2.517,72.84
2013,10,31,08,0,0,0,905,39.13,3.31,75.12
2013,10,31,09,18.42,25.04,16.01,905,39.24,2.934,70.89
2013,10,31,10,130.4,290.6,68.45,906,37.14,1.897,64.97
2013,10,31,11,296.7,552.4,108.7,906,30.93,1.686,115.7
2013,10,31,12,403.5,555.5,153.8,906,26.85,1.514,121.3
2013,10,31,13,503.6,692.9,144.3,905,23.19,1.432,122.3
2013,10,31,14,536.5,714.7,149.8,905,21.33,2.116,203.2
2013,10,31,15,503.6,709.5,137.6,904,20.87,2.62,222.8
2013,10,31,16,415,632.2,133.7,904,21.66,3.206,240.9
2013,10,31,17,293.8,538.9,114.7,904,21.8,3.175,247
2013,10,31,18,150.3,369.7,79,903,21.93,2.884,252.4
2013,10,31,19,23.41,32.93,20.51,904,23.75,2.393,263.6
2013,10,31,20,0,0,0,904,27.65,1.436,304.7
2013,10,31,21,0,0,0,904,29.39,1.307,53.34
2013,10,31,22,0,0,0,904,31.87,1.476,72.49
2013,10,31,23,0,0,0,904,33.54,1.772,66.94
2013,11,01,00,0,0,0,905,34.2,1.657,67.63
2013,11,01,01,0,0,0,905,34.13,2.027,67.21
2013,11,01,02,0,0,0,904,35.1,3.122,73.3
2013,11,01,03,0,0,0,904,35.8,3.942,92.7
2013,11,01,04,0,0,0,904,36.47,3.376,91.7
2013,11,01,05,0,0,0,905,38.52,2.486,90.6
2013,11,01,06,0,0,0,905,40.93,1.885,88.6
2013,11,01,07,0,0,0,905,39.98,1.109,78.79
2013,11,01,08,0,0,0,906,41.46,1.034,75.3
2013,11,01,09,14.42,7.259,13.68,906,41.1,2.056,74.97
2013,11,01,10,121.1,293.1,56.13,907,38.81,4.696,101.6
2013,11,01,11,300.2,626.2,90,908,35.32,5.255,115.5
2013,11,01,12,424.6,720.8,103.8,908,33.45,5.647,121.8
2013,11,01,13,503.1,755.7,114.8,908,31.15,4.75,126.7
2013,11,01,14,533.9,789.1,110.7,907,29.12,4.154,136.2
2013,11,01,15,508.4,785.1,107.1,907,26.83,3.262,154.8
2013,11,01,16,427.3,740,101.6,906,24.33,2.893,160.2
2013,11,01,17,304.6,663.1,87.3,906,23.4,2.199,174.9
2013,11,01,18,149.3,471,60.94,906,25.33,2.975,240.9
2013,11,01,19,17.72,52.88,13.42,906,28.95,2.909,267.9
2013,11,01,20,0,0,0,907,33.69,1.554,320.9
2013,11,01,21,0,0,0,908,32.62,1.155,69.09
2013,11,01,22,0,0,0,908,32.3,1.909,75.39
2013,11,01,23,0,0,0,908,33.33,2.567,74
2013,11,02,00,0,0,0,908,33.47,3.19,74.96
2013,11,02,01,0,0,0,908,33.35,3.513,77.99
2013,11,02,02,0,0,0,908,38.52,3.06,85.9
2013,11,02,03,0,0,0,908,42.36,2.25,59.44
2013,11,02,04,0,0,0,908,37.47,2.026,68.07
2013,11,02,05,0,0,0,908,35.41,2.173,72.04
2013,11,02,06,0,0,0,908,34.99,2.168,71.72
2013,11,02,07,0,0,0,907,34.32,2.407,73.14
2013,11,02,08,0,0,0,907,33.22,2.16,70.33
2013,11,02,09,18.74,86.8,11.63,908,33.25,2.251,69.74
2013,11,02,10,160.8,589.5,48.51,908,30.12,2.022,71.37
2013,11,02,11,311,733.9,68.37,908,27.72,1.617,68.8
2013,11,02,12,435,809,78.79,908,28.74,0.986,94.8
2013,11,02,13,515.8,848,84,908,27.22,1.376,233.3
2013,11,02,14,545.1,866,84.4,908,25.17,1.468,306.6
2013,11,02,15,522.2,874,79.35,907,23.01,1.516,239.9
2013,11,02,16,446.3,862,71.31,906,19.93,1.711,238.1
2013,11,02,17,321.7,804,61.9,906,19.07,1.903,244.3
2013,11,02,18,167.8,679.1,46.07,906,19.81,2.088,248.6
2013,11,02,19,20.74,134.4,11.34,906,23.23,2.264,263.7
2013,11,02,20,0,0,0,907,29.68,1.076,334.7
2013,11,02,21,0,0,0,907,32.05,1.153,1.96
2013,11,02,22,0,0,0,907,33.61,1.293,57.04
2013,11,02,23,0,0,0,908,33.44,1.695,68.06
2013,11,03,00,0,0,0,908,33.02,2.771,73.58
2013,11,03,01,0,0,0,908,30.82,2.968,74.6
2013,11,03,02,0,0,0,908,30.1,2.268,69.26
2013,11,03,03,0,0,0,907,30.05,2.167,65.74
2013,11,03,04,0,0,0,907,31.06,2.618,62.22
2013,11,03,05,0,0,0,907,32.62,3.391,62.79
2013,11,03,06,0,0,0,907,32.39,2.292,57.14
2013,11,03,07,0,0,0,908,34.55,1.823,79.57
2013,11,03,08,0,0,0,908,40.38,2.799,68.66
2013,11,03,09,13.03,0,13.03,908,43.52,3.419,72.02
2013,11,03,10,106.5,93,86.9,908,41.36,2.419,79.64
2013,11,03,11,253.4,303.4,151.3,909,36.49,3.578,100.5
2013,11,03,12,401.5,558.8,157.2,909,32.15,3.361,119
2013,11,03,13,442.3,419.5,232.3,908,28.63,2.779,132.6
2013,11,03,14,367.6,126.7,300.7,908,26.97,2.003,148.4
2013,11,03,15,453.5,417,246.3,907,23.67,1.748,182.7
2013,11,03,16,382,440,190.9,907,21.52,1.928,246.2
2013,11,03,17,232.3,183.2,170.5,906,22.98,1.929,259
2013,11,03,18,106.8,30.07,100.3,906,24.37,2.087,261
2013,11,03,19,14.2,0,14.2,906,27.57,1.292,257.9
2013,11,03,20,0,0,0,907,31.88,0.149,44.81
2013,11,03,21,0,0,0,907,32.67,1.419,63.57
2013,11,03,22,0,0,0,907,33.11,2.563,77.13
2013,11,03,23,0,0,0,907,32.04,1.899,73.82
2013,11,04,00,0,0,0,907,31.1,1.295,58.64
2013,11,04,01,0,0,0,907,31.93,1.59,64.35
2013,11,04,02,0,0,0,907,30.93,1.664,69.75
2013,11,04,03,0,0,0,907,30.51,2.246,68.09
2013,11,04,04,0,0,0,907,30.84,1.165,46.46
2013,11,04,05,0,0,0,907,30.7,1.989,73.51
2013,11,04,06,0,0,0,907,33.08,1.578,62.9
2013,11,04,07,0,0,0,907,34.66,1.561,76.92
2013,11,04,08,0,0,0,907,35.26,2.609,86.5
2013,11,04,09,5.847,0,5.845,908,35.94,2.027,98.9
2013,11,04,10,81.2,25.32,75.54,908,34.69,2.341,92.7
2013,11,04,11,227.9,158.3,176.9,908,30.59,3.3,113.6
2013,11,04,12,230.8,34.66,215.4,908,29.76,3.695,123.9
2013,11,04,13,438.9,388.2,243.7,908,28.03,3.705,140.8
2013,11,04,14,488.5,576.9,187.1,908,28.51,3.159,146
2013,11,04,15,471.1,625.3,160.1,907,27.51,2.424,170.7
2013,11,04,16,387.8,564.4,146.6,907,26.83,2.376,193.5
2013,11,04,17,239.2,359.9,121.8,907,27.24,1.853,204.4
2013,11,04,18,122,293,71.35,907,26.44,1.596,221.3
2013,11,04,19,13.18,15.31,11.99,907,28.44,0.778,251.1
2013,11,04,20,0,0,0,907,33.35,0.116,101.2
2013,11,04,21,0,0,0,907,34.96,1.44,60.68
2013,11,04,22,0,0,0,907,37.63,2.163,73.37
2013,11,04,23,0,0,0,907,38.55,2.441,69.65
2013,11,05,00,0,0,0,907,40.83,2.203,68.39
2013,11,05,01,0,0,0,907,40.97,1.824,69.23
2013,11,05,02,0,0,0,906,40.21,2.549,73.55
2013,11,05,03,0,0,0,906,40.12,1.526,63.75
2013,11,05,04,0,0,0,906,40.61,1.976,67.86
2013,11,05,05,0,0,0,906,41.98,1.786,67.77
2013,11,05,06,0,0,0,906,44.67,1.827,73.99
2013,11,05,07,0,0,0,906,46.52,1.818,89.8
2013,11,05,08,0,0,0,907,47.68,1.325,67.1
2013,11,05,09,12.31,26.47,10.2,907,52.03,2.055,58.74
2013,11,05,10,135.2,426,57.72,908,50.16,1.296,61.93
2013,11,05,11,286.4,638.3,82.8,908,42.94,1.413,138
2013,11,05,12,410.9,739.9,94.9,908,39.62,2.11,143.2
2013,11,05,13,485.1,755,110.9,908,37.27,2.856,136.7
2013,11,05,14,516.5,802,100.9,908,34.19,2.785,155.3
2013,11,05,15,495.7,801,100.6,907,31.38,2.889,217
2013,11,05,16,408.9,722.9,103.6,907,30.44,2.652,252.9
2013,11,05,17,283.5,615.9,91.7,907,29.39,2.354,252.5
2013,11,05,18,137.6,435.5,63.21,907,29.17,1.996,257.2
2013,11,05,19,15.89,38.38,13.24,908,31.82,3.335,261.9
2013,11,05,20,0,0,0,908,35.85,1.311,300.5
2013,11,05,21,0,0,0,909,37.21,1.47,43.23
2013,11,05,22,0,0,0,909,39.33,2.622,70.89
2013,11,05,23,0,0,0,909,41.65,2.131,61.2
2013,11,06,00,0,0,0,909,41.53,1.27,60.89
